Date,Cash,Portfolio_Value,Total_Equity
2022-10-11,12.7,26946.27,26958.97
2022-10-13,12.7,26793.18,26805.88
2022-10-14,12.7,26297.46,26310.16
2022-10-17,12.7,26705.7,26718.4
2022-10-18,12.7,27201.42,27214.12
2022-10-19,12.7,27301.05,27313.75
2022-10-20,12.7,27434.7,27447.4
2022-10-21,12.7,28292.49,28305.19
2022-10-24,12.7,27250.02,27262.72
2022-10-25,12.7,26846.64,26859.34
2022-10-26,12.7,26433.54,26446.24
2022-10-27,12.7,26730.0,26742.7
2022-10-28,12.7,27459.0,27471.7
2022-10-31,12.7,27252.45,27265.15
2022-11-01,12.7,27412.83,27425.53
2022-11-03,12.7,27483.3,27496.0
2022-11-04,12.7,27702.0,27714.7
2022-11-07,12.7,27026.46,27039.16
2022-11-08,12.7,27288.9,27301.6
2022-11-09,12.7,26669.25,26681.95
2022-11-10,12.7,25782.3,25795.0
2022-11-11,12.7,26377.65,26390.35
2022-11-14,12.7,26545.32,26558.02
2022-11-16,12.7,25767.72,25780.42
2022-11-17,12.7,25682.67,25695.37
2022-11-18,12.7,25478.55,25491.25
2022-11-21,12.7,25777.44,25790.14
2022-11-22,12.7,25532.01,25544.71
2022-11-23,12.7,25573.32,25586.02
2022-11-24,12.7,26292.6,26305.3
2022-11-25,12.7,25532.01,25544.71
2022-11-28,12.7,25551.45,25564.15
2022-11-29,12.7,26071.47,26084.17
2022-11-30,12.7,26384.94,26397.64
2022-12-01,12.7,26015.58,26028.28
2022-12-02,12.7,26231.85,26244.55
2022-12-05,12.7,25668.09,25680.79
2022-12-06,12.7,25937.82,25950.52
2022-12-07,12.7,25658.37,25671.07
2022-12-08,12.7,25167.51,25180.21
2022-12-09,12.7,25247.7,25260.4
2022-12-12,12.7,24737.4,24750.1
2022-12-13,12.7,24372.9,24385.6
2022-12-14,12.7,24470.1,24482.8
2022-12-15,12.7,24421.5,24434.2
2022-12-16,12.7,24154.2,24166.9
2022-12-19,12.7,24632.91,24645.61
2022-12-20,12.7,25162.65,25175.35
2022-12-21,12.7,25240.41,25253.11
2022-12-22,12.7,25254.99,25267.69
2022-12-23,12.7,25758.0,25770.7
2022-12-26,12.7,25551.45,25564.15
2022-12-27,12.7,25490.7,25503.4
2022-12-28,12.7,25952.4,25965.1
2022-12-29,12.7,25745.85,25758.55
2023-01-02,12.7,24939.09,24951.79
2023-01-03,12.7,24416.64,24429.34
2023-01-04,12.7,24766.56,24779.26
2023-01-05,12.7,25337.61,25350.31
2023-01-06,12.7,25636.5,25649.2
2023-01-09,12.7,25600.05,25612.75
2023-01-10,12.7,26044.74,26057.44
2023-01-11,12.7,26511.3,26524.0
2023-01-12,12.7,26307.18,26319.88
2023-01-13,12.7,26086.05,26098.75
2023-01-16,12.7,25629.21,25641.91
2023-01-17,12.7,26195.4,26208.1
2023-01-18,12.7,26324.19,26336.89
2023-01-19,12.7,26513.73,26526.43
2023-01-20,12.7,26353.35,26366.05
2023-01-23,12.7,26219.7,26232.4
2023-01-24,12.7,26591.49,26604.19
2023-01-25,12.7,26887.95,26900.65
2023-01-26,12.7,26832.06,26844.76
2023-01-27,12.7,26341.2,26353.9
2023-01-30,12.7,26414.1,26426.8
2023-01-31,12.7,26691.12,26703.82
2023-02-01,12.7,26341.2,26353.9
2023-02-02,12.7,25830.9,25843.6
2023-02-03,12.7,25483.41,25496.11
2023-02-06,12.7,25575.75,25588.45
2023-02-07,12.7,25296.3,25309.0
2023-02-08,12.7,25840.62,25853.32
2023-02-09,12.7,25378.92,25391.62
2023-02-10,12.7,25454.25,25466.95
2023-02-13,12.7,25629.21,25641.91
2023-02-14,12.7,25376.49,25389.19
2023-02-15,12.7,25770.15,25782.85
2023-02-16,12.7,25879.5,25892.2
2023-02-17,12.7,25651.08,25663.78
2023-02-22,12.7,25174.8,25187.5
2023-02-23,12.7,25308.45,25321.15
2023-02-24,12.7,24878.34,24891.04
2023-02-27,12.7,24856.47,24869.17
2023-02-28,12.7,24579.45,24592.15
2023-03-01,12.7,24591.6,24604.3
2023-03-02,12.7,24285.42,24298.12
2023-03-03,12.7,24402.06,24414.76
2023-03-06,12.7,24657.21,24669.91
2023-03-07,12.7,24518.7,24531.4
2023-03-08,12.7,25082.46,25095.16
2023-03-09,12.7,24679.08,24691.78
2023-03-10,12.7,24351.03,24363.73
2023-03-13,12.7,24246.54,24259.24
2023-03-14,12.7,24197.94,24210.64
2023-03-15,12.7,24151.77,24164.47
2023-03-16,12.7,24300.0,24312.7
2023-03-17,12.7,24020.55,24033.25
2023-03-20,12.7,23741.1,23753.8
2023-03-21,12.7,23796.99,23809.69
2023-03-22,12.7,23578.29,23590.99
2023-03-23,12.7,22982.94,22995.64
2023-03-24,12.7,23293.98,23306.68
2023-03-27,12.7,23459.22,23471.92
2023-03-28,12.7,23821.29,23833.99
2023-03-29,12.7,23947.65,23960.35
2023-03-30,12.7,24414.21,24426.91
2023-03-31,12.7,23933.07,23945.77
2023-04-03,12.7,23886.9,23899.6
2023-04-04,12.7,23937.93,23950.63
2023-04-05,12.7,23724.09,23736.79
2023-04-06,12.7,23714.37,23727.07
2023-04-10,12.7,23974.38,23987.08
2023-04-11,12.7,25007.13,25019.83
2023-04-12,12.7,25114.05,25126.75
2023-04-13,12.7,25011.99,25024.69
2023-04-14,12.7,25038.72,25051.42
2023-04-17,12.7,24958.53,24971.23
2023-04-18,12.7,24956.1,24968.8
2023-04-19,12.7,24416.64,24429.34
2023-04-20,12.7,24543.0,24555.7
2023-04-24,12.7,24450.66,24463.36
2023-04-25,12.7,24280.56,24293.26
2023-04-26,12.7,24059.43,24072.13
2023-04-27,12.7,24185.79,24198.49
2023-04-28,12.7,24518.7,24531.4
2023-05-02,12.7,23933.07,23945.77
2023-05-03,12.7,23959.8,23972.5
2023-05-04,12.7,24044.85,24057.55
2023-05-05,12.7,24764.13,24776.83
2023-05-08,12.7,24905.07,24917.77
2023-05-09,12.7,25223.4,25236.1
2023-05-10,12.7,25264.71,25277.41
2023-05-11,12.7,25471.26,25483.96
2023-05-12,12.7,25527.15,25539.85
2023-05-15,12.7,25629.21,25641.91
2023-05-16,12.7,25425.09,25437.79
2023-05-17,12.7,25760.43,25773.13
2023-05-18,12.7,25940.25,25952.95
2023-05-19,12.7,26039.88,26052.58
2023-05-22,12.7,25891.65,25904.35
2023-05-23,12.7,25864.92,25877.62
2023-05-24,12.7,25580.61,25593.31
2023-05-25,12.7,25891.65,25904.35
2023-05-26,12.7,26124.93,26137.63
2023-05-29,12.7,25945.11,25957.81
2023-05-30,12.7,25607.34,25620.04
2023-05-31,12.7,25476.12,25488.82
2023-06-01,12.7,26049.6,26062.3
2023-06-02,12.7,26491.86,26504.56
2023-06-05,12.7,26521.02,26533.72
2023-06-06,12.7,26990.01,27002.71
2023-06-07,12.7,27162.54,27175.24
2023-06-09,12.7,27510.03,27522.73
2023-06-12,12.7,27614.52,27627.22
2023-06-13,12.7,27444.42,27457.12
2023-06-14,12.7,27971.73,27984.43
2023-06-15,12.7,28042.2,28054.9
2023-06-16,12.7,27920.7,27933.4
2023-06-19,12.7,28219.59,28232.29
2023-06-20,12.7,28144.26,28156.96
2023-06-21,12.7,28253.61,28266.31
2023-06-22,12.7,28008.18,28020.88
2023-06-23,12.7,28020.33,28033.03
2023-06-26,12.7,27804.06,27816.76
2023-06-27,12.7,27646.11,27658.81
2023-06-28,12.7,27466.29,27478.99
2023-06-29,12.7,27923.13,27935.83
2023-06-30,12.7,27743.31,27756.01
2023-07-03,12.7,28173.42,28186.12
2023-07-04,12.7,28003.32,28016.02
2023-07-05,12.7,28149.12,28161.82
2023-07-06,12.7,27614.52,27627.22
2023-07-07,12.7,27991.17,28003.87
2023-07-10,12.7,27726.3,27739.0
2023-07-11,12.7,27653.4,27666.1
2023-07-12,12.7,27660.69,27673.39
2023-07-13,12.7,28085.94,28098.64
2023-07-14,12.7,27692.28,27704.98
2023-07-17,12.7,27874.53,27887.23
2023-07-18,12.7,27689.85,27702.55
2023-07-19,12.7,27641.25,27653.95
2023-07-20,12.7,27784.62,27797.32
2023-07-21,12.7,28285.2,28297.9
2023-07-24,12.7,28569.51,28582.21
2023-07-25,12.7,28669.14,28681.84
2023-07-26,12.7,28853.82,28866.52
2023-07-27,12.7,28197.72,28210.42
2023-07-28,12.7,28314.36,28327.06
2023-07-31,12.7,28661.85,28674.55
2023-08-01,12.7,28557.36,28570.06
2023-08-02,12.7,28433.43,28446.13
2023-08-03,12.7,28360.53,28373.23
2023-08-04,12.7,28105.38,28118.08
2023-08-07,12.7,28093.23,28105.93
2023-08-08,12.7,28010.61,28023.31
2023-08-09,12.7,27872.1,27884.8
2023-08-10,12.7,27825.93,27838.63
2023-08-11,12.7,27762.75,27775.45
2023-08-14,12.7,27534.33,27547.03
2023-08-15,12.7,27305.91,27318.61
2023-08-16,12.7,27184.41,27197.11
2023-08-17,12.7,27060.48,27073.18
2023-08-18,12.7,27143.1,27155.8
2023-08-21,12.7,26921.97,26934.67
2023-08-22,12.7,27315.63,27328.33
2023-08-23,12.7,27774.9,27787.6
2023-08-24,12.7,27531.9,27544.6
2023-08-25,12.7,27252.45,27265.15
2023-08-28,12.7,27580.5,27593.2
2023-08-29,12.7,27852.66,27865.36
2023-08-30,12.7,27677.7,27690.4
2023-08-31,12.7,27291.33,27304.03
2023-09-01,12.7,27714.15,27726.85
2023-09-04,12.7,27736.02,27748.72
2023-09-05,12.7,27609.66,27622.36
2023-09-06,12.7,27276.75,27289.45
2023-09-08,12.7,27133.38,27146.08
2023-09-11,12.7,27575.64,27588.34
2023-09-12,12.7,27755.46,27768.16
2023-09-13,12.7,27813.78,27826.48
2023-09-14,12.7,28088.37,28101.07
2023-09-15,12.7,27925.56,27938.26
2023-09-18,12.7,27859.95,27872.65
2023-09-19,12.7,27726.3,27739.0
2023-09-20,12.7,27952.29,27964.99
2023-09-21,12.7,27361.8,27374.5
2023-09-22,12.7,27364.23,27376.93
2023-09-25,12.7,27354.51,27367.21
2023-09-26,12.7,26887.95,26900.65
2023-09-27,12.7,26900.1,26912.8
2023-09-28,12.7,27259.74,27272.44
2023-09-29,12.7,27495.45,27508.15
2023-10-02,12.7,27092.07,27104.77
2023-10-03,12.7,26686.26,26698.96
2023-10-04,12.7,26773.74,26786.44
2023-10-05,12.7,26669.25,26681.95
2023-10-06,12.7,26890.38,26903.08
2023-10-09,12.7,27152.82,27165.52
2023-10-10,12.7,27490.59,27503.29
2023-10-11,12.7,27580.5,27593.2
2023-10-13,12.7,27230.58,27243.28
2023-10-16,12.7,27444.42,27457.12
2023-10-17,12.7,27298.62,27311.32
2023-10-18,12.7,26819.91,26832.61
2023-10-19,12.7,26875.8,26888.5
2023-10-20,12.7,26608.5,26621.2
2023-10-23,12.7,26572.05,26584.75
2023-10-24,12.7,26788.32,26801.02
2023-10-25,12.7,26572.05,26584.75
2023-10-26,12.7,27070.2,27082.9
2023-10-27,12.7,26693.55,26706.25
2023-10-30,12.7,26477.28,26489.98
2023-10-31,12.7,26637.66,26650.36
2023-11-01,12.7,27109.08,27121.78
2023-11-03,12.7,27884.25,27896.95
2023-11-06,12.7,27898.83,27911.53
2023-11-07,12.7,28107.81,28120.51
2023-11-08,12.7,28071.36,28084.06
2023-11-09,12.7,27988.74,28001.44
2023-11-10,12.7,28433.43,28446.13
2023-11-13,12.7,28387.26,28399.96
2023-11-14,12.7,29065.23,29077.93
2023-11-16,12.7,29393.28,29405.98
2023-11-17,12.7,29427.3,29440.0
2023-11-20,12.7,29706.75,29719.45
2023-11-21,12.7,29587.68,29600.38
2023-11-22,12.7,29682.45,29695.15
2023-11-23,12.7,29859.84,29872.54
2023-11-24,12.7,29563.38,29576.08
2023-11-27,12.7,29631.42,29644.12
2023-11-28,12.7,29820.96,29833.66
2023-11-29,12.7,29711.61,29724.31
2023-11-30,12.7,30027.51,30040.21
2023-12-01,12.7,30190.32,30203.02
2023-12-04,12.7,29879.28,29891.98
2023-12-05,12.7,29891.43,29904.13
2023-12-06,12.7,29577.96,29590.66
2023-12-07,12.7,29716.47,29729.17
2023-12-08,12.7,29964.33,29977.03
2023-12-11,12.7,29915.73,29928.43
2023-12-12,12.7,29791.8,29804.5
2023-12-13,12.7,30547.53,30560.23
2023-12-14,12.7,30831.84,30844.54
2023-12-15,12.7,30686.04,30698.74
2023-12-18,12.7,30926.61,30939.31
2023-12-19,12.7,31116.15,31128.85
2023-12-20,12.7,30817.26,30829.96
2023-12-21,12.7,31189.05,31201.75
2023-12-22,12.7,31332.42,31345.12
2023-12-26,12.7,31504.95,31517.65
2023-12-27,12.7,31645.89,31658.59
2023-12-28,12.7,31684.77,31697.47
2024-01-02,12.7,31288.68,31301.38
2024-01-03,12.7,31344.57,31357.27
2024-01-04,12.7,30946.05,30958.75
2024-01-05,12.7,31164.75,31177.45
2024-01-08,12.7,31242.51,31255.21
2024-01-09,12.7,31004.37,31017.07
2024-01-10,12.7,30846.42,30859.12
2024-01-11,12.7,30814.83,30827.53
2024-01-12,12.7,30916.89,30929.59
2024-01-15,12.7,31060.26,31072.96
2024-01-16,12.7,30494.07,30506.77
2024-01-17,12.7,30260.79,30273.49
2024-01-18,12.7,30025.08,30037.78
2024-01-19,12.7,30093.12,30105.82
2024-01-22,12.7,29816.1,29828.8
2024-01-23,12.7,30265.65,30278.35
2024-01-24,12.7,30124.71,30137.41
2024-01-25,12.7,30243.78,30256.48
2024-01-26,12.7,30394.44,30407.14
2024-01-29,12.7,30314.25,30326.95
2024-01-30,12.7,30027.51,30040.21
2024-01-31,12.7,30119.85,30132.55
2024-02-01,12.7,30268.08,30280.78
2024-02-02,12.7,30029.94,30042.64
2024-02-05,12.7,30097.98,30110.68
2024-02-06,12.7,30831.84,30844.54
2024-02-07,12.7,30659.31,30672.01
2024-02-08,12.7,30255.93,30268.63
2024-02-09,12.7,30163.59,30176.29
2024-02-14,12.7,29944.89,29957.59
2024-02-15,12.7,30146.58,30159.28
2024-02-16,12.7,30345.84,30358.54
2024-02-19,12.7,30409.02,30421.72
2024-02-20,12.7,30664.17,30676.87
2024-02-21,12.7,30661.74,30674.44
2024-02-22,12.7,30690.9,30703.6
2024-02-23,12.7,30523.23,30535.93
2024-02-26,12.7,30562.11,30574.81
2024-02-27,12.7,31065.12,31077.82
2024-02-28,12.7,30681.18,30693.88
2024-02-29,12.7,30435.75,30448.45
2024-03-01,12.7,30433.32,30446.02
2024-03-04,12.7,30253.5,30266.2
2024-03-05,12.7,30229.2,30241.9
2024-03-06,12.7,30411.45,30424.15
2024-03-07,12.7,30294.81,30307.51
2024-03-08,12.7,29952.18,29964.88
2024-03-11,12.7,29723.76,29736.46
2024-03-12,12.7,30085.83,30098.53
2024-03-13,12.7,30221.91,30234.61
2024-03-14,12.7,30088.26,30100.96
2024-03-15,12.7,29857.41,29870.11
2024-03-18,12.7,29901.15,29913.85
2024-03-19,12.7,30066.39,30079.09
2024-03-20,12.7,30484.35,30497.05
2024-03-21,12.7,30221.91,30234.61
2024-03-22,12.7,29940.03,29952.73
2024-03-25,12.7,29935.17,29947.87
2024-03-26,12.7,29947.32,29960.02
2024-03-27,12.7,30144.15,30156.85
2024-03-28,12.7,30212.19,30224.89
2024-04-01,12.7,29959.47,29972.17
2024-04-02,12.7,30068.82,30081.52
2024-04-03,12.7,30020.22,30032.92
2024-04-04,12.7,30054.24,30066.94
2024-04-05,12.7,29864.7,29877.4
2024-04-08,12.7,30406.59,30419.29
2024-04-09,12.7,30669.03,30681.73
2024-04-10,12.7,30168.45,30181.15
2024-04-11,12.7,30063.96,30076.66
2024-04-12,12.7,29675.16,29687.86
2024-04-15,12.7,29536.65,29549.35
2024-04-16,12.7,29366.55,29379.25
2024-04-17,12.7,29291.22,29303.92
2024-04-18,12.7,29276.64,29289.34
2024-04-19,12.7,29529.36,29542.06
2024-04-22,12.7,29597.4,29610.1
2024-04-23,12.7,29502.63,29515.33
2024-04-24,12.7,29395.71,29408.41
2024-04-25,12.7,29381.13,29393.83
2024-04-26,12.7,29847.69,29860.39
2024-04-29,12.7,30076.11,30088.81
2024-04-30,12.7,29738.34,29751.04
2024-05-02,12.7,29974.05,29986.75
2024-05-03,12.7,30331.26,30343.96
2024-05-06,12.7,30304.53,30317.23
2024-05-07,12.7,30472.2,30484.9
2024-05-08,12.7,30557.25,30569.95
2024-05-09,12.7,30258.36,30271.06
2024-05-10,12.7,30134.43,30147.13
2024-05-13,12.7,30268.08,30280.78
2024-05-14,12.7,30328.83,30341.53
2024-05-15,12.7,30187.89,30200.59
2024-05-16,12.7,30265.65,30278.35
2024-05-17,12.7,30221.91,30234.61
2024-05-20,12.7,30161.16,30173.86
2024-05-21,12.7,30059.1,30071.8
2024-05-22,12.7,29663.01,29675.71
2024-05-23,12.7,29427.3,29440.0
2024-05-24,12.7,29315.52,29328.22
2024-05-27,12.7,29371.41,29384.11
2024-05-28,12.7,29203.74,29216.44
2024-05-29,12.7,28946.16,28958.86
2024-05-31,12.7,28834.38,28847.08
2024-06-03,12.7,28780.92,28793.62
2024-06-04,12.7,28712.88,28725.58
2024-06-05,12.7,28649.7,28662.4
2024-06-06,12.7,29014.2,29026.9
2024-06-07,12.7,28462.59,28475.29
2024-06-10,12.7,28516.05,28528.75
2024-06-11,12.7,28674.0,28686.7
2024-06-12,12.7,28299.78,28312.48
2024-06-13,12.7,28231.74,28244.44
2024-06-14,12.7,28241.46,28254.16
2024-06-17,12.7,28124.82,28137.52
2024-06-18,12.7,28217.16,28229.86
2024-06-19,12.7,28372.68,28385.38
2024-06-20,12.7,28460.16,28472.86
2024-06-21,12.7,28678.86,28691.56
2024-06-24,12.7,28936.44,28949.14
2024-06-25,12.7,28892.7,28905.4
2024-06-26,12.7,28951.02,28963.72
2024-06-27,12.7,29354.4,29367.1
2024-06-28,12.7,29252.34,29265.04
2024-07-01,12.7,29422.44,29435.14
2024-07-02,12.7,29483.19,29495.89
2024-07-03,12.7,29680.02,29692.72
2024-07-04,12.7,29796.66,29809.36
2024-07-05,12.7,29816.1,29828.8
2024-07-08,12.7,29874.42,29887.12
2024-07-09,12.7,30020.22,30032.92
2024-07-10,12.7,30010.5,30023.2
2024-07-11,12.7,30270.51,30283.21
2024-07-12,12.7,30423.6,30436.3
2024-07-15,12.7,30549.96,30562.66
2024-07-16,12.7,30464.91,30477.61
2024-07-17,12.7,30574.26,30586.96
2024-07-18,12.7,30136.86,30149.56
2024-07-19,12.7,30132.0,30144.7
2024-07-22,12.7,30195.18,30207.88
2024-07-23,12.7,29876.85,29889.55
2024-07-24,12.7,29854.98,29867.68
2024-07-25,12.7,29745.63,29758.33
2024-07-26,12.7,30127.14,30139.84
2024-07-29,12.7,30000.78,30013.48
2024-07-30,12.7,29818.53,29831.23
2024-07-31,12.7,30141.72,30154.42
2024-08-01,12.7,30068.82,30081.52
2024-08-02,12.7,29738.34,29751.04
2024-08-05,12.7,29590.11,29602.81
2024-08-06,12.7,29825.82,29838.52
2024-08-07,12.7,30141.72,30154.42
2024-08-08,12.7,30447.9,30460.6
2024-08-09,12.7,30892.59,30905.29
2024-08-12,12.7,31018.95,31031.65
2024-08-13,12.7,31293.54,31306.24
2024-08-14,12.7,31512.24,31524.94
2024-08-15,12.7,31709.07,31721.77
2024-08-16,12.7,31660.47,31673.17
2024-08-19,12.7,32071.14,32083.84
2024-08-20,12.7,32182.92,32195.62
2024-08-21,12.7,32255.82,32268.52
2024-08-22,12.7,31971.51,31984.21
2024-08-23,12.7,32071.14,32083.84
2024-08-26,12.7,32370.03,32382.73
2024-08-27,12.7,32321.43,32334.13
2024-08-28,12.7,32469.66,32482.36
2024-08-29,12.7,32117.31,32130.01
2024-08-30,12.7,32221.8,32234.5
2024-09-02,12.7,31857.3,31870.0
2024-09-03,12.7,31743.09,31755.79
2024-09-04,12.7,32168.34,32181.04
2024-09-05,12.7,32292.27,32304.97
2024-09-06,12.7,31823.28,31835.98
2024-09-09,12.7,31842.72,31855.42
2024-09-10,12.7,31743.09,31755.79
2024-09-11,12.7,31884.03,31896.73
2024-09-12,12.7,31665.33,31678.03
2024-09-13,12.7,31884.03,31896.73
2024-09-16,12.7,31925.34,31938.04
2024-09-17,12.7,31913.19,31925.89
2024-09-18,12.7,31602.15,31614.85
2024-09-19,12.7,31436.91,31449.61
2024-09-20,12.7,31014.09,31026.79
2024-09-23,12.7,30861.0,30873.7
2024-09-24,12.7,31269.24,31281.94
2024-09-25,12.7,31084.56,31097.26
2024-09-26,12.7,31427.19,31439.89
2024-09-27,12.7,31356.72,31369.42
2024-09-30,12.7,31208.49,31221.19
2024-10-01,12.7,31312.98,31325.68
2024-10-02,12.7,31553.55,31566.25
2024-10-03,12.7,31111.29,31123.99
2024-10-04,12.7,31152.6,31165.3
2024-10-07,12.7,31213.35,31226.05
2024-10-08,12.7,31086.99,31099.69
2024-10-09,12.7,30703.05,30715.75
2024-10-10,12.7,30812.4,30825.1
2024-10-11,12.7,30732.21,30744.91
2024-10-14,12.7,30982.5,30995.2
2024-10-15,12.7,30958.2,30970.9
2024-10-16,12.7,31121.01,31133.71
2024-10-17,12.7,30936.33,30949.03
2024-10-18,12.7,30861.0,30873.7
2024-10-21,12.7,30800.25,30812.95
2024-10-22,12.7,30739.5,30752.2
2024-10-23,12.7,30571.83,30584.53
2024-10-24,12.7,30763.8,30776.5
2024-10-25,12.7,30703.05,30715.75
2024-10-28,12.7,31065.12,31077.82
2024-10-29,12.7,30921.75,30934.45
2024-10-30,12.7,30916.89,30929.59
2024-10-31,12.7,30681.18,30693.88
2024-11-01,12.7,30277.8,30290.5
2024-11-04,12.7,30897.45,30910.15
2024-11-05,12.7,30897.45,30910.15
2024-11-06,12.7,30690.9,30703.6
2024-11-07,12.7,30632.58,30645.28
2024-11-08,12.7,30253.5,30266.2
2024-11-11,12.7,30217.05,30229.75
2024-11-12,12.7,30180.6,30193.3
2024-11-13,12.7,30212.19,30224.89
2024-11-14,12.7,30197.61,30210.31
2024-11-18,12.7,30231.63,30244.33
2024-11-19,12.7,30345.84,30358.54
2024-11-21,12.7,30034.8,30047.5
2024-11-22,12.7,30622.86,30635.56
2024-11-25,12.7,30537.81,30550.51
2024-11-26,12.7,30775.95,30788.65
2024-11-27,12.7,30156.3,30169.0
2024-11-28,12.7,29475.9,29488.6
2024-11-29,12.7,29723.76,29736.46
2024-12-02,12.7,29616.84,29629.54
2024-12-03,12.7,29811.24,29823.94
2024-12-04,12.7,29828.25,29840.95
2024-12-05,12.7,30255.93,30268.63
2024-12-06,12.7,29757.78,29770.48
2024-12-09,12.7,30073.68,30086.38
2024-12-10,12.7,30321.54,30334.24
2024-12-11,12.7,30766.23,30778.93
2024-12-12,12.7,29820.96,29833.66
2024-12-13,12.7,29556.09,29568.79
2024-12-16,12.7,29213.46,29226.16
2024-12-17,12.7,29548.8,29561.5
2024-12-18,12.7,28698.3,28711.0
2024-12-19,12.7,28669.14,28681.84
2024-12-20,12.7,28929.15,28941.85
2024-12-23,12.7,28601.1,28613.8
2024-12-26,12.7,28664.28,28676.98
2024-12-27,12.7,28494.18,28506.88
2024-12-30,12.7,28496.61,28509.31
